DATAFLOW,LAST UPDATE,freq,unit,c_birth,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2008,20.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2009,22.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2010,19.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2011,25.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2012,19.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2013,20.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2014,18.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2015,18.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2016,20.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2017,26.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2018,24.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2019,24.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2020,25.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2021,23.2,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,NO,2022,17.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2005,16.7,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2006,12.2,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2007,18.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2008,13.6,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2009,11.6,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2010,31.6,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2011,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2012,27.1,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2013,20.9,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2014,24.4,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2015,5.0,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2016,6.8,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2017,34.9,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2018,15.8,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2019,21.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2020,15.8,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2021,5.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PL,2022,9.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2004,19.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2005,14.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2006,14.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2007,6.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2008,18.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2009,22.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2010,24.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2011,26.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2012,21.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2013,25.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2014,25.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2015,26.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2016,18.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2017,20.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2018,15.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2019,17.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2020,16.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2021,21.8,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,PT,2022,22.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2007,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2008,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2009,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2010,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2011,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2012,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2013,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2014,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2015,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2016,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2017,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2018,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2019,,z
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2020,,z
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2021,,z
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RO,2022,,z
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RS,2013,29.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RS,2014,25.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RS,2015,27.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RS,2016,22.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RS,2017,25.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RS,2018,22.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RS,2019,22.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RS,2020,19.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,RS,2021,8.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2004,24.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2005,19.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2006,34.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2007,25.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2008,30.6,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2009,31.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2010,32.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2011,33.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2012,33.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2013,38.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2014,38.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2015,39.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2016,40.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2017,37.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2018,38.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2019,43.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2020,38.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2021,35.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SE,2022,31.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2005,18.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2006,13.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2007,16.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2008,17.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2009,17.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2010,19.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2011,23.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2012,31.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2013,32.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2014,33.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2015,29.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2016,28.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2017,28.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2018,28.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2019,24.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2020,22.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2021,27.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SI,2022,23.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2005,17.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2006,8.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2007,17.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2008,21.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2009,13.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2010,25.8,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2011,35.1,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2012,32.1,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2013,12.7,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2014,20.7,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2015,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2016,,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2017,26.6,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2018,24.5,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2019,17.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2020,21.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2021,15.3,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,SK,2022,12.2,u
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2006,17.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2007,11.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2008,14.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2009,12.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2010,12.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2011,13.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2012,13.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2013,13.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2014,13.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2015,12.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2016,19.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2017,19.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2018,12.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2019,24.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2020,22.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,TR,2021,25.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2005,31.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2006,30.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2007,32.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2008,27.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2009,28.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2010,23.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2011,23.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2012,26.4,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2013,26.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2014,27.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2015,28.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2016,23.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2017,26.6,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,UK,2018,27.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,FOR,XK,2018,41.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AL,2017,29.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AL,2018,29.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AL,2019,29.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AL,2020,31.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AL,2021,28.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2003,12.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2004,11.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2005,12.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2006,11.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2007,10.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2008,11.1,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2009,9.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2010,11.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2011,9.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2012,10.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2013,11.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2014,9.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2015,8.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2016,9.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2017,9.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2018,10.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2019,7.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2020,7.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2021,8.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,AT,2022,10.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2003,11.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2004,11.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2005,11.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2006,10.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2007,10.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2008,12.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2009,10.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2010,11.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2011,12.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2012,9.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2013,9.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2014,11.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2015,11.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2016,11.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2017,9.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2018,10.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2019,9.6,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2020,8.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2021,9.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BE,2022,7.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2005,25.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2006,25.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2007,29.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2008,25.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2009,24.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2010,26.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2011,27.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2012,26.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2013,27.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2014,30.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2015,24.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2016,31.0,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2017,28.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2018,25.7,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2019,26.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2020,27.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2021,23.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,BG,2022,25.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2007,13.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2008,14.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2009,12.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2010,13.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2011,12.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2012,10.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2013,11.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2014,12.6,b
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2015,11.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2016,10.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2017,10.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2018,11.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2019,8.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2020,12.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CH,2021,10.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2005,11.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2006,10.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2007,11.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2008,12.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2009,9.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2010,10.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2011,9.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2012,8.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2013,10.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2014,8.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2015,11.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2016,13.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2017,12.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2018,11.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2019,9.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2020,8.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2021,9.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CY,2022,9.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2005,17.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2006,16.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2007,15.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2008,12.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2009,12.1,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2010,13.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2011,15.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2012,13.2,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2013,10.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2014,13.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2015,13.6,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2016,13.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2017,11.3,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2018,10.9,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2019,11.0,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2020,11.5,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2021,11.4,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,CZ,2022,10.8,
ESTAT:ILC_LI34(1.0),16/11/23 23:00:00,A,PC,NAT,DE,2005,11.5,
